ID,date,time,height,type,location_id,location_name
Tide7740,2021-05-07,7:03,1.48,high,11838,Cape Otway
Tide7741,2021-05-07,12:21,0.88,low,11838,Cape Otway
Tide7742,2021-05-07,19:46,1.71,high,11838,Cape Otway
Tide7743,2021-05-08,1:30,1.02,low,11838,Cape Otway
Tide7744,2021-05-08,8:30,1.55,high,11838,Cape Otway
Tide7745,2021-05-08,13:43,1.09,low,11838,Cape Otway
Tide7746,2021-05-08,20:50,1.71,high,11838,Cape Otway
Tide7747,2021-05-09,2:58,1.03,low,11838,Cape Otway
Tide7748,2021-05-09,9:51,1.7,high,11838,Cape Otway
Tide7749,2021-05-09,15:27,1.22,low,11838,Cape Otway
Tide7750,2021-05-09,21:51,1.73,high,11838,Cape Otway
Tide7751,2021-05-10,4:03,0.99,low,11838,Cape Otway
Tide7752,2021-05-10,10:58,1.88,high,11838,Cape Otway
Tide7753,2021-05-10,16:50,1.26,low,11838,Cape Otway
Tide7754,2021-05-10,22:45,1.76,high,11838,Cape Otway
Tide7755,2021-05-11,4:49,0.91,low,11838,Cape Otway
Tide7756,2021-05-11,11:50,2.04,high,11838,Cape Otway
Tide7757,2021-05-11,17:49,1.24,low,11838,Cape Otway
Tide7758,2021-05-11,23:29,1.77,high,11838,Cape Otway
Tide7759,2021-05-12,5:25,0.82,low,11838,Cape Otway
Tide7760,2021-05-12,12:30,2.15,high,11838,Cape Otway
Tide7761,2021-05-12,18:35,1.19,low,11838,Cape Otway
Tide7762,2021-05-13,0:06,1.76,high,11838,Cape Otway
Tide7763,2021-05-13,5:59,0.71,low,11838,Cape Otway
Tide7764,2021-05-13,13:05,2.22,high,11838,Cape Otway
Tide7765,2021-05-13,19:12,1.12,low,11838,Cape Otway
Tide7766,2021-05-14,0:40,1.73,high,11838,Cape Otway
Tide7767,2021-05-14,6:32,0.6,low,11838,Cape Otway
Tide7768,2021-05-14,13:39,2.23,high,11838,Cape Otway
Tide7769,2021-05-14,19:48,1.03,low,11838,Cape Otway
Tide7770,2021-05-15,1:12,1.68,high,11838,Cape Otway
Tide7771,2021-05-15,7:06,0.5,low,11838,Cape Otway
Tide7772,2021-05-15,14:12,2.19,high,11838,Cape Otway
Tide7773,2021-05-15,20:21,0.95,low,11838,Cape Otway
Tide7774,2021-05-16,1:44,1.62,high,11838,Cape Otway
Tide7775,2021-05-16,7:40,0.41,low,11838,Cape Otway
Tide7776,2021-05-16,14:46,2.13,high,11838,Cape Otway
Tide7777,2021-05-16,20:54,0.89,low,11838,Cape Otway
Tide7778,2021-05-17,2:15,1.57,high,11838,Cape Otway
Tide7779,2021-05-17,8:16,0.37,low,11838,Cape Otway
Tide7780,2021-05-17,15:20,2.06,high,11838,Cape Otway
Tide7781,2021-05-17,21:25,0.86,low,11838,Cape Otway
Tide7782,2021-05-18,2:47,1.53,high,11838,Cape Otway
Tide7783,2021-05-18,8:53,0.38,low,11838,Cape Otway
Tide7784,2021-05-18,15:55,1.97,high,11838,Cape Otway
Tide7785,2021-05-18,21:57,0.86,low,11838,Cape Otway
Tide7786,2021-05-19,3:20,1.5,high,11838,Cape Otway
Tide7787,2021-05-19,9:29,0.44,low,11838,Cape Otway
Tide7788,2021-05-19,16:31,1.9,high,11838,Cape Otway
Tide7789,2021-05-19,22:30,0.88,low,11838,Cape Otway
Tide7790,2021-05-20,3:57,1.48,high,11838,Cape Otway
Tide7791,2021-05-20,10:09,0.55,low,11838,Cape Otway
Tide7792,2021-05-20,17:07,1.84,high,11838,Cape Otway
Tide7793,2021-05-20,23:07,0.91,low,11838,Cape Otway
Tide7794,2021-05-21,4:45,1.48,high,11838,Cape Otway
Tide7795,2021-05-21,10:52,0.71,low,11838,Cape Otway
Tide7796,2021-05-21,17:47,1.81,high,11838,Cape Otway
Tide7797,2021-05-21,23:51,0.94,low,11838,Cape Otway
Tide7798,2021-05-22,5:53,1.51,high,11838,Cape Otway
Tide7799,2021-05-22,11:44,0.9,low,11838,Cape Otway
Tide7800,2021-05-22,18:32,1.78,high,11838,Cape Otway
Tide7801,2021-05-23,0:47,0.94,low,11838,Cape Otway
Tide7802,2021-05-23,7:35,1.59,high,11838,Cape Otway
Tide7803,2021-05-23,12:54,1.08,low,11838,Cape Otway
Tide7804,2021-05-23,19:28,1.76,high,11838,Cape Otway
Tide7805,2021-05-24,1:54,0.88,low,11838,Cape Otway
Tide7806,2021-05-24,9:10,1.74,high,11838,Cape Otway
Tide7807,2021-05-24,14:23,1.19,low,11838,Cape Otway
Tide7808,2021-05-24,20:37,1.75,high,11838,Cape Otway
Tide7809,2021-05-25,3:00,0.76,low,11838,Cape Otway
Tide7810,2021-05-25,10:22,1.94,high,11838,Cape Otway
Tide7811,2021-05-25,15:44,1.2,low,11838,Cape Otway
Tide7812,2021-05-25,21:46,1.75,high,11838,Cape Otway
Tide7813,2021-05-26,3:56,0.6,low,11838,Cape Otway
Tide7814,2021-05-26,11:21,2.11,high,11838,Cape Otway
Tide7815,2021-05-26,16:51,1.15,low,11838,Cape Otway
Tide7816,2021-05-26,22:47,1.74,high,11838,Cape Otway
Tide7817,2021-05-27,4:47,0.43,low,11838,Cape Otway
Tide7818,2021-05-27,12:13,2.24,high,11838,Cape Otway
Tide7819,2021-05-27,17:48,1.06,low,11838,Cape Otway
Tide7820,2021-05-27,23:43,1.73,high,11838,Cape Otway
Tide7821,2021-05-28,5:36,0.29,low,11838,Cape Otway
Tide7822,2021-05-28,13:02,2.29,high,11838,Cape Otway
Tide7823,2021-05-28,18:41,0.97,low,11838,Cape Otway
Tide7824,2021-05-29,0:34,1.71,high,11838,Cape Otway
Tide7825,2021-05-29,6:24,0.2,low,11838,Cape Otway
Tide7826,2021-05-29,13:47,2.29,high,11838,Cape Otway
Tide7827,2021-05-29,19:31,0.89,low,11838,Cape Otway
Tide7828,2021-05-30,1:22,1.68,high,11838,Cape Otway
Tide7829,2021-05-30,7:13,0.17,low,11838,Cape Otway
Tide7830,2021-05-30,14:32,2.23,high,11838,Cape Otway
Tide7831,2021-05-30,20:18,0.83,low,11838,Cape Otway
Tide7832,2021-05-31,2:09,1.64,high,11838,Cape Otway
Tide7833,2021-05-31,8:02,0.2,low,11838,Cape Otway
Tide7834,2021-05-31,15:16,2.15,high,11838,Cape Otway
Tide7835,2021-05-31,21:03,0.79,low,11838,Cape Otway
Tide7836,2021-06-01,2:57,1.61,high,11838,Cape Otway
Tide7837,2021-06-01,8:51,0.29,low,11838,Cape Otway
Tide7838,2021-06-01,15:59,2.07,high,11838,Cape Otway
Tide7839,2021-06-01,21:46,0.79,low,11838,Cape Otway
Tide7840,2021-06-02,3:47,1.59,high,11838,Cape Otway
Tide7841,2021-06-02,9:37,0.44,low,11838,Cape Otway
Tide7842,2021-06-02,16:42,2,high,11838,Cape Otway
Tide7843,2021-06-02,22:28,0.81,low,11838,Cape Otway
Tide7844,2021-06-03,4:41,1.59,high,11838,Cape Otway
Tide7845,2021-06-03,10:23,0.63,low,11838,Cape Otway
Tide7846,2021-06-03,17:26,1.94,high,11838,Cape Otway
Tide7847,2021-06-03,23:13,0.86,low,11838,Cape Otway
Tide7848,2021-06-04,5:45,1.6,high,11838,Cape Otway
Tide7849,2021-06-04,11:09,0.86,low,11838,Cape Otway
Tide7850,2021-06-04,18:12,1.9,high,11838,Cape Otway
Tide7851,2021-06-05,0:01,0.93,low,11838,Cape Otway
Tide7852,2021-06-05,7:00,1.66,high,11838,Cape Otway
Tide7853,2021-06-05,11:59,1.09,low,11838,Cape Otway
Tide7854,2021-06-05,19:01,1.85,high,11838,Cape Otway
Tide7855,2021-06-06,0:55,0.98,low,11838,Cape Otway
Tide7856,2021-06-06,8:17,1.75,high,11838,Cape Otway
Tide7857,2021-06-06,13:04,1.3,low,11838,Cape Otway
Tide7858,2021-06-06,19:54,1.81,high,11838,Cape Otway
Tide7859,2021-06-07,1:58,0.99,low,11838,Cape Otway
Tide7860,2021-06-07,9:26,1.86,high,11838,Cape Otway
Tide7861,2021-06-07,14:32,1.42,low,11838,Cape Otway
Tide7862,2021-06-07,20:50,1.76,high,11838,Cape Otway
Tide7863,2021-06-08,3:00,0.95,low,11838,Cape Otway
Tide7864,2021-06-08,10:26,1.97,high,11838,Cape Otway
Tide7865,2021-06-08,16:08,1.44,low,11838,Cape Otway
Tide7866,2021-06-08,21:46,1.7,high,11838,Cape Otway
Tide7867,2021-06-09,3:52,0.87,low,11838,Cape Otway
Tide7868,2021-06-09,11:17,2.07,high,11838,Cape Otway
Tide7869,2021-06-09,17:24,1.37,low,11838,Cape Otway
Tide7870,2021-06-09,22:35,1.65,high,11838,Cape Otway
Tide7871,2021-06-10,4:35,0.76,low,11838,Cape Otway
Tide7872,2021-06-10,11:59,2.12,high,11838,Cape Otway
Tide7873,2021-06-10,18:17,1.27,low,11838,Cape Otway
Tide7874,2021-06-10,23:20,1.6,high,11838,Cape Otway
Tide7875,2021-06-11,5:14,0.64,low,11838,Cape Otway
Tide7876,2021-06-11,12:37,2.15,high,11838,Cape Otway
Tide7877,2021-06-11,18:56,1.16,low,11838,Cape Otway
Tide7878,2021-06-12,0:02,1.56,high,11838,Cape Otway
Tide7879,2021-06-12,5:52,0.53,low,11838,Cape Otway
Tide7880,2021-06-12,13:14,2.14,high,11838,Cape Otway
Tide7881,2021-06-12,19:31,1.05,low,11838,Cape Otway
Tide7882,2021-06-13,0:40,1.53,high,11838,Cape Otway
Tide7883,2021-06-13,6:30,0.43,low,11838,Cape Otway
Tide7884,2021-06-13,13:50,2.13,high,11838,Cape Otway
Tide7885,2021-06-13,20:05,0.97,low,11838,Cape Otway
Tide7886,2021-06-14,1:18,1.52,high,11838,Cape Otway
Tide7887,2021-06-14,7:10,0.38,low,11838,Cape Otway
Tide7888,2021-06-14,14:25,2.1,high,11838,Cape Otway
Tide7889,2021-06-14,20:38,0.91,low,11838,Cape Otway
Tide7890,2021-06-15,1:56,1.52,high,11838,Cape Otway
Tide7891,2021-06-15,7:52,0.39,low,11838,Cape Otway
Tide7892,2021-06-15,15:01,2.07,high,11838,Cape Otway
Tide7893,2021-06-15,21:09,0.88,low,11838,Cape Otway
Tide7894,2021-06-16,2:35,1.54,high,11838,Cape Otway
Tide7895,2021-06-16,8:33,0.44,low,11838,Cape Otway
Tide7896,2021-06-16,15:35,2.04,high,11838,Cape Otway
Tide7897,2021-06-16,21:42,0.87,low,11838,Cape Otway
Tide7898,2021-06-17,3:17,1.56,high,11838,Cape Otway
Tide7899,2021-06-17,9:15,0.55,low,11838,Cape Otway
Tide7900,2021-06-17,16:09,2.02,high,11838,Cape Otway
Tide7901,2021-06-17,22:16,0.87,low,11838,Cape Otway
Tide7902,2021-06-18,4:04,1.6,high,11838,Cape Otway
Tide7903,2021-06-18,9:56,0.7,low,11838,Cape Otway
Tide7904,2021-06-18,16:42,1.99,high,11838,Cape Otway
Tide7905,2021-06-18,22:52,0.86,low,11838,Cape Otway
Tide7906,2021-06-19,4:58,1.64,high,11838,Cape Otway
Tide7907,2021-06-19,10:40,0.87,low,11838,Cape Otway
Tide7908,2021-06-19,17:15,1.96,high,11838,Cape Otway
Tide7909,2021-06-19,23:32,0.84,low,11838,Cape Otway
Tide7910,2021-06-20,6:06,1.7,high,11838,Cape Otway
Tide7911,2021-06-20,11:30,1.05,low,11838,Cape Otway
Tide7912,2021-06-20,17:50,1.92,high,11838,Cape Otway
Tide7913,2021-06-21,0:19,0.79,low,11838,Cape Otway
Tide7914,2021-06-21,7:27,1.77,high,11838,Cape Otway
Tide7915,2021-06-21,12:31,1.2,low,11838,Cape Otway
Tide7916,2021-06-21,18:31,1.85,high,11838,Cape Otway
Tide7917,2021-06-22,1:15,0.71,low,11838,Cape Otway
Tide7918,2021-06-22,8:47,1.87,high,11838,Cape Otway
Tide7919,2021-06-22,13:47,1.29,low,11838,Cape Otway
Tide7920,2021-06-22,19:27,1.77,high,11838,Cape Otway
Tide7921,2021-06-23,2:18,0.6,low,11838,Cape Otway
Tide7922,2021-06-23,9:55,1.98,high,11838,Cape Otway
Tide7923,2021-06-23,15:11,1.29,low,11838,Cape Otway
Tide7924,2021-06-23,20:42,1.68,high,11838,Cape Otway
Tide7925,2021-06-24,3:20,0.46,low,11838,Cape Otway
Tide7926,2021-06-24,10:57,2.07,high,11838,Cape Otway
Tide7927,2021-06-24,16:25,1.21,low,11838,Cape Otway
Tide7928,2021-06-24,21:59,1.62,high,11838,Cape Otway
Tide7929,2021-06-25,4:17,0.33,low,11838,Cape Otway
Tide7930,2021-06-25,11:52,2.13,high,11838,Cape Otway
Tide7931,2021-06-25,17:29,1.1,low,11838,Cape Otway
Tide7932,2021-06-25,23:06,1.59,high,11838,Cape Otway
Tide7933,2021-06-26,5:12,0.23,low,11838,Cape Otway
Tide7934,2021-06-26,12:43,2.15,high,11838,Cape Otway
Tide7935,2021-06-26,18:25,0.99,low,11838,Cape Otway
Tide7936,2021-06-27,0:07,1.58,high,11838,Cape Otway
Tide7937,2021-06-27,6:06,0.19,low,11838,Cape Otway
Tide7938,2021-06-27,13:31,2.15,high,11838,Cape Otway
Tide7939,2021-06-27,19:18,0.9,low,11838,Cape Otway
Tide7940,2021-06-28,1:04,1.59,high,11838,Cape Otway
Tide7941,2021-06-28,6:58,0.22,low,11838,Cape Otway
Tide7942,2021-06-28,14:16,2.14,high,11838,Cape Otway
Tide7943,2021-06-28,20:06,0.84,low,11838,Cape Otway
Tide7944,2021-06-29,1:56,1.61,high,11838,Cape Otway
Tide7945,2021-06-29,7:50,0.3,low,11838,Cape Otway
Tide7946,2021-06-29,14:58,2.11,high,11838,Cape Otway
Tide7947,2021-06-29,20:51,0.8,low,11838,Cape Otway
Tide7948,2021-06-30,2:47,1.65,high,11838,Cape Otway
Tide7949,2021-06-30,8:39,0.43,low,11838,Cape Otway
Tide7950,2021-06-30,15:38,2.09,high,11838,Cape Otway
Tide7951,2021-06-30,21:33,0.79,low,11838,Cape Otway
Tide7952,2021-07-01,3:39,1.69,high,11838,Cape Otway
Tide7953,2021-07-01,9:25,0.61,low,11838,Cape Otway
Tide7954,2021-07-01,16:17,2.07,high,11838,Cape Otway
Tide7955,2021-07-01,22:13,0.8,low,11838,Cape Otway
Tide7956,2021-07-02,4:34,1.73,high,11838,Cape Otway
Tide7957,2021-07-02,10:09,0.8,low,11838,Cape Otway
Tide7958,2021-07-02,16:54,2.05,high,11838,Cape Otway
Tide7959,2021-07-02,22:53,0.83,low,11838,Cape Otway
Tide7960,2021-07-03,5:34,1.77,high,11838,Cape Otway
Tide7961,2021-07-03,10:51,1,low,11838,Cape Otway
Tide7962,2021-07-03,17:31,2,high,11838,Cape Otway
Tide7963,2021-07-03,23:33,0.85,low,11838,Cape Otway
Tide7964,2021-07-04,6:38,1.81,high,11838,Cape Otway
Tide7965,2021-07-04,11:35,1.19,low,11838,Cape Otway
Tide7966,2021-07-04,18:07,1.92,high,11838,Cape Otway
Tide7967,2021-07-05,0:15,0.88,low,11838,Cape Otway
Tide7968,2021-07-05,7:44,1.85,high,11838,Cape Otway
Tide7969,2021-07-05,12:25,1.34,low,11838,Cape Otway
Tide7970,2021-07-05,18:48,1.82,high,11838,Cape Otway
Tide7971,2021-07-06,1:02,0.88,low,11838,Cape Otway
Tide7972,2021-07-06,8:47,1.88,high,11838,Cape Otway
Tide7973,2021-07-06,13:30,1.44,low,11838,Cape Otway
Tide7974,2021-07-06,19:39,1.69,high,11838,Cape Otway
Tide7975,2021-07-07,1:55,0.85,low,11838,Cape Otway
Tide7976,2021-07-07,9:46,1.91,high,11838,Cape Otway
Tide7977,2021-07-07,15:01,1.45,low,11838,Cape Otway
Tide7978,2021-07-07,20:40,1.57,high,11838,Cape Otway
Tide7979,2021-07-08,2:53,0.78,low,11838,Cape Otway
Tide7980,2021-07-08,10:39,1.93,high,11838,Cape Otway
Tide7981,2021-07-08,16:43,1.37,low,11838,Cape Otway
Tide7982,2021-07-08,21:42,1.48,high,11838,Cape Otway
Tide7983,2021-07-09,3:46,0.67,low,11838,Cape Otway
Tide7984,2021-07-09,11:27,1.95,high,11838,Cape Otway
Tide7985,2021-07-09,17:59,1.25,low,11838,Cape Otway
Tide7986,2021-07-09,22:37,1.42,high,11838,Cape Otway
Tide7987,2021-07-10,4:35,0.56,low,11838,Cape Otway
Tide7988,2021-07-10,12:11,1.98,high,11838,Cape Otway
Tide7989,2021-07-10,18:38,1.13,low,11838,Cape Otway
Tide7990,2021-07-10,23:28,1.41,high,11838,Cape Otway
Tide7991,2021-07-11,5:21,0.46,low,11838,Cape Otway
Tide7992,2021-07-11,12:50,2,high,11838,Cape Otway
Tide7993,2021-07-11,19:09,1.03,low,11838,Cape Otway
Tide7994,2021-07-12,0:15,1.44,high,11838,Cape Otway
Tide7995,2021-07-12,6:06,0.41,low,11838,Cape Otway
Tide7996,2021-07-12,13:29,2.03,high,11838,Cape Otway
Tide7997,2021-07-12,19:41,0.95,low,11838,Cape Otway
Tide7998,2021-07-13,1:00,1.49,high,11838,Cape Otway
Tide7999,2021-07-13,6:52,0.4,low,11838,Cape Otway
Tide8000,2021-07-13,14:05,2.07,high,11838,Cape Otway
Tide8001,2021-07-13,20:14,0.9,low,11838,Cape Otway
Tide8002,2021-07-14,1:44,1.57,high,11838,Cape Otway
Tide8003,2021-07-14,7:37,0.44,low,11838,Cape Otway
Tide8004,2021-07-14,14:40,2.09,high,11838,Cape Otway
Tide8005,2021-07-14,20:47,0.86,low,11838,Cape Otway
Tide8006,2021-07-15,2:29,1.65,high,11838,Cape Otway
Tide8007,2021-07-15,8:22,0.54,low,11838,Cape Otway
Tide8008,2021-07-15,15:14,2.1,high,11838,Cape Otway
Tide8009,2021-07-15,21:19,0.82,low,11838,Cape Otway
Tide8010,2021-07-16,3:16,1.72,high,11838,Cape Otway
Tide8011,2021-07-16,9:04,0.66,low,11838,Cape Otway
Tide8012,2021-07-16,15:46,2.1,high,11838,Cape Otway
Tide8013,2021-07-16,21:53,0.77,low,11838,Cape Otway
Tide8014,2021-07-17,4:05,1.78,high,11838,Cape Otway
Tide8015,2021-07-17,9:46,0.81,low,11838,Cape Otway
Tide8016,2021-07-17,16:16,2.06,high,11838,Cape Otway
Tide8017,2021-07-17,22:27,0.72,low,11838,Cape Otway
Tide8018,2021-07-18,4:58,1.82,high,11838,Cape Otway
Tide8019,2021-07-18,10:28,0.95,low,11838,Cape Otway
Tide8020,2021-07-18,16:45,2.01,high,11838,Cape Otway
Tide8021,2021-07-18,23:05,0.65,low,11838,Cape Otway
Tide8022,2021-07-19,5:58,1.84,high,11838,Cape Otway
Tide8023,2021-07-19,11:14,1.08,low,11838,Cape Otway
Tide8024,2021-07-19,17:15,1.92,high,11838,Cape Otway
Tide8025,2021-07-19,23:47,0.59,low,11838,Cape Otway
Tide8026,2021-07-20,7:05,1.85,high,11838,Cape Otway
Tide8027,2021-07-20,12:06,1.19,low,11838,Cape Otway
Tide8028,2021-07-20,17:50,1.81,high,11838,Cape Otway
Tide8029,2021-07-21,0:38,0.52,low,11838,Cape Otway
Tide8030,2021-07-21,8:17,1.85,high,11838,Cape Otway
Tide8031,2021-07-21,13:11,1.25,low,11838,Cape Otway
Tide8032,2021-07-21,18:40,1.68,high,11838,Cape Otway
Tide8033,2021-07-22,1:39,0.45,low,11838,Cape Otway
Tide8034,2021-07-22,9:26,1.86,high,11838,Cape Otway
Tide8035,2021-07-22,14:35,1.25,low,11838,Cape Otway
Tide8036,2021-07-22,19:58,1.55,high,11838,Cape Otway
Tide8037,2021-07-23,2:48,0.38,low,11838,Cape Otway
Tide8038,2021-07-23,10:32,1.89,high,11838,Cape Otway
Tide8039,2021-07-23,16:03,1.17,low,11838,Cape Otway
Tide8040,2021-07-23,21:27,1.48,high,11838,Cape Otway
Tide8041,2021-07-24,3:56,0.31,low,11838,Cape Otway
Tide8042,2021-07-24,11:33,1.93,high,11838,Cape Otway
Tide8043,2021-07-24,17:16,1.06,low,11838,Cape Otway
Tide8044,2021-07-24,22:46,1.47,high,11838,Cape Otway
Tide8045,2021-07-25,4:59,0.27,low,11838,Cape Otway
Tide8046,2021-07-25,12:27,1.97,high,11838,Cape Otway
Tide8047,2021-07-25,18:15,0.95,low,11838,Cape Otway
Tide8048,2021-07-25,23:54,1.51,high,11838,Cape Otway
Tide8049,2021-07-26,5:57,0.28,low,11838,Cape Otway
Tide8050,2021-07-26,13:16,2.02,high,11838,Cape Otway
Tide8051,2021-07-26,19:06,0.87,low,11838,Cape Otway
Tide8052,2021-07-27,0:54,1.59,high,11838,Cape Otway
Tide8053,2021-07-27,6:52,0.34,low,11838,Cape Otway
Tide8054,2021-07-27,13:59,2.06,high,11838,Cape Otway
Tide8055,2021-07-27,19:51,0.82,low,11838,Cape Otway
Tide8056,2021-07-28,1:49,1.68,high,11838,Cape Otway
Tide8057,2021-07-28,7:42,0.46,low,11838,Cape Otway
Tide8058,2021-07-28,14:37,2.09,high,11838,Cape Otway
Tide8059,2021-07-28,20:32,0.78,low,11838,Cape Otway
Tide8060,2021-07-29,2:39,1.77,high,11838,Cape Otway
Tide8061,2021-07-29,8:28,0.6,low,11838,Cape Otway
Tide8062,2021-07-29,15:13,2.11,high,11838,Cape Otway
Tide8063,2021-07-29,21:10,0.76,low,11838,Cape Otway
Tide8064,2021-07-30,3:28,1.84,high,11838,Cape Otway
Tide8065,2021-07-30,9:11,0.75,low,11838,Cape Otway
Tide8066,2021-07-30,15:46,2.1,high,11838,Cape Otway
Tide8067,2021-07-30,21:47,0.75,low,11838,Cape Otway
Tide8068,2021-07-31,4:17,1.89,high,11838,Cape Otway
Tide8069,2021-07-31,9:51,0.91,low,11838,Cape Otway
Tide8070,2021-07-31,16:16,2.07,high,11838,Cape Otway
Tide8071,2021-07-31,22:22,0.74,low,11838,Cape Otway
Tide8072,2021-08-01,5:07,1.91,high,11838,Cape Otway
Tide8073,2021-08-01,10:29,1.04,low,11838,Cape Otway
Tide8074,2021-08-01,16:43,1.99,high,11838,Cape Otway
Tide8075,2021-08-01,22:56,0.73,low,11838,Cape Otway
Tide8076,2021-08-02,6:01,1.89,high,11838,Cape Otway
Tide8077,2021-08-02,11:08,1.15,low,11838,Cape Otway
Tide8078,2021-08-02,17:05,1.88,high,11838,Cape Otway
Tide8079,2021-08-02,23:32,0.73,low,11838,Cape Otway
Tide8080,2021-08-03,6:58,1.84,high,11838,Cape Otway
Tide8081,2021-08-03,11:49,1.24,low,11838,Cape Otway
Tide8082,2021-08-03,17:18,1.74,high,11838,Cape Otway
Tide8083,2021-08-04,0:10,0.72,low,11838,Cape Otway
Tide8084,2021-08-04,7:58,1.78,high,11838,Cape Otway
Tide8085,2021-08-04,12:37,1.3,low,11838,Cape Otway
Tide8086,2021-08-04,17:12,1.58,high,11838,Cape Otway
Tide8087,2021-08-05,0:55,0.7,low,11838,Cape Otway
Tide8088,2021-08-05,8:59,1.74,high,11838,Cape Otway
Tide8089,2021-08-05,13:45,1.32,low,11838,Cape Otway
Tide8090,2021-08-05,17:17,1.44,high,11838,Cape Otway
Tide8091,2021-08-06,1:52,0.67,low,11838,Cape Otway
Tide8092,2021-08-06,10:00,1.72,high,11838,Cape Otway
Tide8093,2021-08-06,15:38,1.29,low,11838,Cape Otway
Tide8094,2021-08-06,20:44,1.31,high,11838,Cape Otway
Tide8095,2021-08-07,2:59,0.61,low,11838,Cape Otway
Tide8096,2021-08-07,10:56,1.74,high,11838,Cape Otway
Tide8097,2021-08-07,17:25,1.18,low,11838,Cape Otway
Tide8098,2021-08-07,22:03,1.29,high,11838,Cape Otway
Tide8099,2021-08-08,4:04,0.54,low,11838,Cape Otway
Tide8100,2021-08-08,11:45,1.79,high,11838,Cape Otway
Tide8101,2021-08-08,18:05,1.08,low,11838,Cape Otway
Tide8102,2021-08-08,23:05,1.34,high,11838,Cape Otway
Tide8103,2021-08-09,5:00,0.48,low,11838,Cape Otway
Tide8104,2021-08-09,12:28,1.87,high,11838,Cape Otway
Tide8105,2021-08-09,18:35,0.99,low,11838,Cape Otway
Tide8106,2021-08-09,23:59,1.45,high,11838,Cape Otway
Tide8107,2021-08-10,5:51,0.45,low,11838,Cape Otway
Tide8108,2021-08-10,13:05,1.96,high,11838,Cape Otway
Tide8109,2021-08-10,19:06,0.91,low,11838,Cape Otway
Tide8110,2021-08-11,0:49,1.58,high,11838,Cape Otway
Tide8111,2021-08-11,6:39,0.47,low,11838,Cape Otway
Tide8112,2021-08-11,13:41,2.04,high,11838,Cape Otway
Tide8113,2021-08-11,19:39,0.84,low,11838,Cape Otway
Tide8114,2021-08-12,1:36,1.72,high,11838,Cape Otway
Tide8115,2021-08-12,7:25,0.54,low,11838,Cape Otway
Tide8116,2021-08-12,14:15,2.09,high,11838,Cape Otway
Tide8117,2021-08-12,20:12,0.76,low,11838,Cape Otway
Tide8118,2021-08-13,2:23,1.85,high,11838,Cape Otway
Tide8119,2021-08-13,8:09,0.63,low,11838,Cape Otway
Tide8120,2021-08-13,14:48,2.11,high,11838,Cape Otway
Tide8121,2021-08-13,20:46,0.68,low,11838,Cape Otway
Tide8122,2021-08-14,3:09,1.93,high,11838,Cape Otway
Tide8123,2021-08-14,8:53,0.74,low,11838,Cape Otway
Tide8124,2021-08-14,15:19,2.08,high,11838,Cape Otway
Tide8125,2021-08-14,21:21,0.6,low,11838,Cape Otway
Tide8126,2021-08-15,3:57,1.97,high,11838,Cape Otway
Tide8127,2021-08-15,9:34,0.84,low,11838,Cape Otway
Tide8128,2021-08-15,15:49,2.02,high,11838,Cape Otway
Tide8129,2021-08-15,21:56,0.51,low,11838,Cape Otway
Tide8130,2021-08-16,4:46,1.96,high,11838,Cape Otway
Tide8131,2021-08-16,10:14,0.93,low,11838,Cape Otway
Tide8132,2021-08-16,16:18,1.92,high,11838,Cape Otway
Tide8133,2021-08-16,22:34,0.44,low,11838,Cape Otway
Tide8134,2021-08-17,5:39,1.9,high,11838,Cape Otway
Tide8135,2021-08-17,10:55,1,low,11838,Cape Otway
Tide8136,2021-08-17,16:49,1.8,high,11838,Cape Otway
Tide8137,2021-08-17,23:16,0.39,low,11838,Cape Otway
Tide8138,2021-08-18,6:38,1.82,high,11838,Cape Otway
Tide8139,2021-08-18,11:41,1.06,low,11838,Cape Otway
Tide8140,2021-08-18,17:24,1.66,high,11838,Cape Otway
Tide8141,2021-08-19,0:04,0.37,low,11838,Cape Otway
Tide8142,2021-08-19,7:45,1.73,high,11838,Cape Otway
Tide8143,2021-08-19,12:38,1.12,low,11838,Cape Otway
Tide8144,2021-08-19,18:16,1.52,high,11838,Cape Otway
Tide8145,2021-08-20,1:04,0.39,low,11838,Cape Otway
Tide8146,2021-08-20,8:56,1.68,high,11838,Cape Otway
Tide8147,2021-08-20,14:00,1.14,low,11838,Cape Otway
Tide8148,2021-08-20,19:43,1.4,high,11838,Cape Otway
Tide8149,2021-08-21,2:23,0.41,low,11838,Cape Otway
Tide8150,2021-08-21,10:08,1.69,high,11838,Cape Otway
Tide8151,2021-08-21,15:51,1.1,low,11838,Cape Otway
Tide8152,2021-08-21,21:19,1.37,high,11838,Cape Otway
Tide8153,2021-08-22,3:46,0.41,low,11838,Cape Otway
Tide8154,2021-08-22,11:16,1.74,high,11838,Cape Otway
Tide8155,2021-08-22,17:10,1,low,11838,Cape Otway
Tide8156,2021-08-22,22:42,1.43,high,11838,Cape Otway
Tide8157,2021-08-23,4:57,0.42,low,11838,Cape Otway
Tide8158,2021-08-23,12:11,1.83,high,11838,Cape Otway
Tide8159,2021-08-23,18:05,0.9,low,11838,Cape Otway
Tide8160,2021-08-23,23:53,1.55,high,11838,Cape Otway
Tide8161,2021-08-24,5:55,0.46,low,11838,Cape Otway
Tide8162,2021-08-24,12:57,1.93,high,11838,Cape Otway
Tide8163,2021-08-24,18:49,0.83,low,11838,Cape Otway
